"sitecode","countrycode","perclogged","site_ha","area_ha_2001","area_ha_2002","area_ha_2003","area_ha_2004","area_ha_2005","area_ha_2006","area_ha_2007","area_ha_2008","area_ha_2009","area_ha_2010","area_ha_2011","area_ha_2012","area_ha_2013","area_ha_2014","area_ha_2015","area_ha_2016","area_ha_2017","area_ha_2018","area_ha_2019","area_ha_2020","area_ha_2021","area_ha_2022","area_ha_2023","most_disturbed_year","most_disturbed_year_ha","sitename"
"CZ0511007","CZ",0.0893566997216147,9408.76,4.88295298755169,13.8614421480149,0.777141555547714,25.8094860251881,25.4013826212287,25.8902793994546,15.6557451270148,21.8827416832186,15.4177757495013,15.4566979086166,48.4669136944832,23.8688451080024,13.3066568389535,25.5645713079977,25.115780377686,29.9050631131511,10.0097404950857,18.6084056907892,76.914764077873,112.189549931609,160.806331042685,81.3237169879946,49.6197582010925,2021,160.806331042685,"Českolipsko - Dokeské pískovce a mokřady"
"CZ0512100","CZ",0.0673662207125278,1688.58,0.18,1.44,0,4.59,12.5829724855721,7.71533659336623,5.13,1.60857982054353,2.61,2.30200534522533,7.10738930536201,0.54,2.82910673350096,1.52990815043449,1.17,1.35,3.4239425284043,2.51998047351837,7.75245735950768,8.45635931432247,21.8899541552039,12.9885573975742,4.03670330822468,2021,21.8899541552039,"Roverské skály"
"CZ0514042","CZ",0.0735842223758049,6929.62,3.56432514488697,6.99073450511321,0.36,19.6717713976797,16.2490124400985,15.2708212394547,11.8635295253992,15.778188982734,7.88056757021695,7.42002829089761,27.5616357797978,15.6850905082825,6.04038807632402,14.7484272338217,9.82962506957352,13.1581535367173,10.62,10.0961685182154,53.4390904599497,67.0212764677405,87.3358491455927,58.3660151673295,30.96,2021,87.3358491455927,"Jestřebsko - Dokesko"
"CZ0514113","CZ",0.0585660907942531,518.9,0.473176530897617,0.575404182001948,0,0.611208525449038,1.06452991828322,0.304375464152545,0.168629123568535,0.344153298586607,0.00062151279766112,0.17112163066864,3.27612082323336,0.174228637386113,0.870990998662164,0.795801875442266,1.50318829523865,2.12389957398525,0.67507672727108,1.49669613283128,3.58157875317964,4.47569458744132,4.26313318815344,2.07195072434843,1.36836400955915,2020,4.47569458744132,"Podtrosecká údolí"
"CZ0514670","CZ",0.0418105529185135,747.36,0,1.50490115404129,0,0.63,2.13034710109234,0.97086206048727,0.27,0,0.602144283056259,0,2.34024637940107,0.18,0.478885744214058,1.62014810688794,0,0.18,0.36,0.72,4.5,7.83,6.57,0.36,0,2020,7.83,"Ronov - Vlhošť"
"CZ0520030","CZ",0.121600153391865,1562.61,4.96722224414349,8.80695103168487,5.4285689176619,3.78,9.33636512517929,8.21699082456529,5.13,7.83341677486897,5.70335661381483,5.06114071011543,8.36518049418926,3.65926020026207,3.64914228826761,4.86,12.1710186927393,9.56636867344379,13.3170706629753,8.1,28.8179950881377,16.2883759170771,6.90283871501684,5.04,5.01235271751881,2019,28.8179950881377,"Nechanice - Lodín"
"CZ0520604","CZ",0.0812647029791356,434.91,0.575781016945839,0.293546335101128,0.559196716812439,0.99,1.46029524564743,1.62618256889284,3.10698083080351,1.55998688489199,5.28402104079723,0.281906466633081,1.41080200910568,0.36,0.63,0.910693326294422,1.26,3.77865160524845,0.297338970601559,1.2305254656449,2.75528538074344,1.87006076663733,2.08768358945847,1.48389375239611,1.53,2009,5.28402104079723,"Zdobnice - Říčka"
"CZ0521009","CZ",0.0357246174148204,40938.88,16.5681408121437,12.4047026860714,17.9866520404816,15.1109556555748,68.7353777557611,34.2227953648567,60.490951817818,68.6372210431472,24.188848085627,46.5039902494568,68.7692408548342,12.3357734495401,9.00622878134251,29.8132052513212,7.34564099706709,69.1386817687133,38.5955453932285,36.4329458386532,110.180847434113,226.995502284727,247.052342742376,70.529474615464,171.480760468924,2021,247.052342742376,"Krkonoše"
"CZ0524044","CZ",0.0353026213509055,54979.59,19.560525957942,16.56,18.99,16.38,97.3774080017209,40.77,69.4084293273836,78.812312618494,36.8693789067864,65.5253013721359,91.2104803938232,16.7658491483331,14.85,42.1689195120335,10.3997829044494,91.9895041997731,50.580821480155,52.47,133.29214633387,289.495144049535,353.734234289874,102.595311794146,231.118097507574,2021,353.734234289874,"Krkonoše"
"CZ0524046","CZ",0.0897999638675236,941.63,1.62441948518157,2.24706887125969,1.12381982401013,0.694848545193672,11.4223597149644,2.51935564756393,0.583486854583025,3.66165889944881,1.21914827831089,0.451937772631645,6.20868135247612,2.76047552257776,4.18395906820893,8.26065547473729,0.714849268198013,3.65210061022779,5.08791444003582,4.40891623064876,5.42433756066595,4.11862511962652,3.88805143967271,4.8472990912199,5.45437090513296,2005,11.4223597149644,"Orlické hory - sever"
"CZ0524047","CZ",0.14785730405643,465.19,1.11311970099807,0.09,0.038541114628315,0.27,1.11205626724404,0.819025317505002,0.471018789801747,2.56458023395389,1.23524950979277,0.27,0.16065659455955,1.8,0.206422972083092,0.45,0.0264346288770321,2.89134734591469,4.11402637420222,2.61799939334393,5.60830065451562,11.4883297678706,12.5324108431439,11.2492424093932,7.65297735618311,2021,12.5324108431439,"Peklo"
"CZ0610025","CZ",0.0777057918694946,91.5,0,3.912688116543e-06,0,0,0,0,0.4417026668787,0,0,0.09,0,0,0.483943054676056,0.274620164036751,0,0.223229644149542,0.185662249848247,0.387239802523982,2.1898011749424,2.83387728631496,0,0,0,2020,2.83387728631496,"Habrová seč"
"CZ0610179","CZ",0.172489522945721,375.04,3.46697078576311,1.62,0.153269110321999,0.600045395493507,1.89848932409193,1.22073358858761,2.908969514044,2.0267608165741,0.0264381232112646,1.00878041379154,2.37240834513679,1.53574469961226,2.69558520935476,1.62,0.894051361978054,1.22048856541514,1.51369483471848,6.41922698946873,22.0038404674642,8.41984270916087,0.510385118722916,0.554745312652085,0,2019,22.0038404674642,"Jedlový les a údolí Rokytné"
"CZ0610412","CZ",0.0513793449360389,263.92,0,0.0421024038596079,0,0.0929627841711044,2.327760412395,0.0791601325571537,0.273986247070134,0.377878322652541,0.63,0.262537975162268,0.667540024369955,0,0,0,0.614281611688784,0.09,0.155776538550854,0.0617519617080688,0.416426832057768,2.18214355485805,2.20475634073082,0.819028760120273,2.261942813567,2005,2.327760412395,"Ransko"
"CZ0614053","CZ",0.0979249303063175,390.44,0,0.18,0.54,0.27,0.09,0.18,0.18,0.72,0.562804822325706,0.36,1.26708649009466,0,0.00340305134654045,1.06557292895392,0,2.18363936215639,1.79411642566323,0.72,3.73108108412416,7.94341986217114,6.77645249708448,2.55942805510014,7.10680520977825,2020,7.94341986217114,"Dářská rašeliniště"
"CZ0614131","CZ",0.111606441364544,2339.11,3.16156659672037,0.36,3.19371827423573,1.41950801432133,6.38571368515491,6.62573811717331,12.8747821104527,1.84093837916851,6.68985235869884,5.97547245507594,3.70377549659461,5.57678593600159,1.92850012779236,7.67432311931276,2.7,9.89179739713669,6.5281579940021,53.6237113639456,87.6594489255357,30.5241820390779,0.54,1.82177066981792,0.36,2019,87.6594489255357,"Údolí Oslavy a Chvojnice"
"CZ0620191","CZ",0.0344915197318788,305.1,0.0374619117379189,0,0,0,0,0,0.182745910137892,0,0.113293676376343,0,0,6.05938476408832,0.0974611189216375,0,0.328437014222145,0.646492592096329,0,0.769655152447522,0.385988892763853,1.17614435009658,0.471769458130002,0.0696596717834473,0.18486815739423,2012,6.05938476408832,"Sokolí skála"
"CZ0620194","CZ",0.139141006239016,187.44,0.139072451591492,0,0,0,0.176929208678193,0.113791369982064,0.09,0.245112339109182,0,0,0.082846819764236,0.161187227368355,0,0.27,0,0.0793844819068909,0.330806118249893,1.17134536385536,10.9934311152194,9.83485294405371,1.94631711728551,0.44093354344368,0.00458010893315077,2019,10.9934311152194,"Čepičkův vrch a údolí Hodonínky"
"CZ0711016","CZ",0.0367681051015099,30191.67,43.6570729951467,4.53668667823076,25.108742620647,1.26,25.757306406498,15.2637667626142,52.3368422986474,24.4073602510424,24.8209167534113,23.9471025357395,60.1982860552892,15.9797925796488,23.2088799925055,44.0836509657651,28.2804492060374,246.535398153411,77.5605128241121,37.1405575016141,71.8124765856005,91.2623267682083,62.3637407853396,56.1115807060771,54.4570463245176,2016,246.535398153411,"Králický Sněžník"
"CZ0711017","CZ",0.0730676452472248,52164.54,15.8300545889139,16.02,58.3773386855051,2.16,530.812813252809,18.18,99.1836178271484,74.8233933164924,65.3860212048667,84.0288822937757,200.774447268548,50.549382160306,33.6862374672701,76.017405976681,23.2082504643872,50.7913471923396,170.721654533171,347.072749682867,524.087254949207,716.293522753374,219.734850456119,229.167539318204,204.633339812681,2020,716.293522753374,"Jeseníky"
"CZ0711019","CZ",0.215161931810598,32723.82,8.14989478250966,21.171598368776,28.1348024386168,3.24,520.635070674836,9.263720423989,168.509800617148,138.793897630909,74.686588077005,77.6834745034575,170.170339984976,33.7076807285193,32.2359314131178,282.256029157927,176.213943866584,977.737271755195,1523.55686617886,1667.6002305763,677.362435975168,245.856345331985,85.1053051543236,51.618243458569,67.2308563235274,2018,1667.6002305763,"Libavá"
"CZ0713397","CZ",0.512718168954688,211.64,0,0.353665764927864,0.174377766866237,0,1.80675150266674,1.35,0,2.47775622189045,0,1.50472262009773,0.185092120288464,0.342554944753647,0.18,0,0,2.74857077389956,16.1652975466455,23.6974196031375,21.3024378792371,24.6099307020335,9.35666082546115,1.62643500566483,0.63,2020,24.6099307020335,"Zlaté Hory - Černé jezero"
"CZ0714073","CZ",0.0536081167076505,9458.56,8.4321960952878,39.912206844762,3.78,1.71,54.0149116015434,15.12,22.7763959392905,14.9371987867355,36.9224660968781,19.2092378640175,18.9813812845945,18.898267351985,8.64,12.955123282671,8.52080707579851,12.5999984174967,15.9385715997219,43.0510694298148,67.5800015884638,58.3586494346336,8.08813420772552,7.15650164812803,9.47246981676668,2019,67.5800015884638,"Litovelské Pomoraví"
"CZ0714086","CZ",0.0959835624139317,8045.78,5.58,8.21117016345262,7.27265611298382,0.9,83.4015339173673,18.9483853229508,23.117741120549,30.3143450279131,19.6789227731712,14.1570227687526,31.2695134325791,8.05544293144718,8.24202418774366,5.78763210520148,0.54,3.42085094690323,33.9367583218217,74.5917266336829,142.186344470785,155.747059399752,32.7574000255018,30.3181597613823,33.8279373748228,2020,155.747059399752,"Rychlebské hory - Sokolský hřbet"
"CZ0714133","CZ",0.234813842060104,10773.49,3.42141968954355,9.65301596439443,10.1976969137572,0.72,73.0909932972949,3.59301658481418,24.3943049246949,27.1006931036868,17.8616667729663,26.1628904960677,51.8684745253623,11.0570578962564,12.1837097297591,94.9060975407009,63.8138731893696,362.711351151331,663.150708038369,680.562822407444,233.181032936719,79.3735178243369,37.1191083610989,23.9375522795472,19.7035756685946,2018,680.562822407444,"Libavá"
"CZ0714772","CZ",0.233881947041817,751.12,0.54,0.803815534114838,0,0,10.3291419598866,0.54,1.13445931434631,0.917057172954083,0.66007217913866,1.35,14.568627788499,0.54,1.06239417850971,9.94708475768566,2.65219691857696,36.6403533674789,48.683566654356,33.6325235988968,3.52920593418181,0.0899898022413254,0.22581545189023,2.07,5.75710344929248,2017,48.683566654356,"Údolí Bystřice"
"CZ0720033","CZ",0.0802196599179383,1309.8,0,0.72,0.59756040930748,2.16168607614934,21.5846547240147,6.91948584359139,0.197466610913398,3.62878969042737,0.704015107154846,7.2,3.41599332153797,6.11328424653271,1.49805085610831,4.93212091241498,2.64567427307367,5.21280173800187,6.35260727584362,2.63726165056229,4.49158763336716,6.41103504985571,9.13842252150178,4.8811229920818,3.62808962807525,2005,21.5846547240147,"Semetín"
"CZ0721024","CZ",0.238968423228356,5176.95,0.267270417809486,9.20674119874835,0.72,10.1945610764623,46.8269995303452,7.2,8.72240628003157,11.5665139095113,10.8936703696847,17.09169980295,14.8947484731674,6.63506010711193,9.55627570599318,15.8841486400366,7.2465415520221,21.7453212918341,48.2192134643532,166.722611702828,233.170574384422,309.308255616785,188.922427715588,54.9443882122636,37.1881491800895,2020,309.308255616785,"Hostýnské vrchy"
"CZ0724089","CZ",0.0793302697050987,120386.53,46.1322236609459,146.285848571062,57.0150684325397,88.5435184666514,839.714386717026,105.913442852497,140.301377023906,261.345135016302,140.576896232888,381.491871651986,150.120348405372,368.242592248804,135.727322407739,290.855047082975,141.333348528463,675.25829459666,644.617213328711,1292.40341360892,942.782061685463,1267.0045767599,615.230934621021,376.889457313707,442.511514547414,2018,1292.40341360892,"Beskydy"
"CZ0724091","CZ",0.0731582256902638,19226.45,16.5587154689948,36.956484921088,27.3539310277758,35.2361143901199,181.1368288072,41.6751490107458,63.6503522627056,46.0261842249613,36.7294564510882,49.3104087964269,68.0031066166461,46.1372578023188,35.6439251580834,26.9502719789743,19.5439140207146,50.2764351314306,61.8712279182673,57.7710515321419,144.503229157822,170.207656826292,60.966386507526,70.3993533078628,59.6655270033865,2005,181.1368288072,"Chřiby"
"CZ0811022","CZ",0.0750444892361148,41702.04,12.0733504660428,58.2553925153241,17.3381193119288,17.4986564844847,272.749105866635,19.2721317145228,27.6686858318366,43.4566389083862,15.4942223270098,113.671866072019,20.0180629309081,42.5215576264635,24.4018059799355,80.7918939634692,29.4886068441113,197.561374343496,199.690813839105,581.511467232995,390.002876434969,559.638759322928,184.831882655821,107.008956900649,114.562064330988,2018,581.511467232995,"Beskydy"
"CZ0813447","CZ",0.0293641375072117,221.59,0,0,0,0,2.34480407154188,0.0759074378013611,0.416067459583282,0.45,0.276309627816081,1.63188175544143,0,0,0,0.09,0.449799923300743,0.751103873608154,0.00242062490433455,0,0,0.0185044562257826,0,0,0,2005,2.34480407154188,"Hukvaldy"
"DE4017301","de",0.152005586814788,5303.59,0.963095350619406,0.18,0.27,6.2204775211215,4.66961587863509,2.41756019890308,6.33473210685072,8.78993544573197,5.72852618057281,30.1842778437567,1.47907908537425,7.17129147100801,1.83450573380571,1.54379125470878,1.94495472371578,1.91010261582909,7.66923568096943,18.1053863194725,66.9994800554949,311.147992969402,275.147497173692,21.9197492523864,23.5440233129938,2020,311.147992969402,"Östlicher Teutoburger Wald"
"DE4111302","de",0.0625457847540081,2226.29,1.46335906863213,0.163247308731079,1.70843747913837,0.81,0.54,1.42871514201164,4.04841980338097,9.77772585332394,4.84957843244076,11.1507969009876,7.59041064717807,5.86400874853134,0.99,2.34,2.32420861780643,4.25850367426872,2.97763947576284,5.57676355540752,30.250899875164,24.1237697947724,12.2519811581075,1.26815184742212,3.48843775693327,2019,30.250899875164,"Davert"
"DE4202302","de",0.0258541834778863,582.74,0,0.09,0,0,0.118090437054634,0,1.53,0,0,0.740981852238983,0,0,0,0,0,0,0,0.247818932421505,2.51045916795731,4.97459575856973,4.76432073166128,0.09,0,2020,4.97459575856973,"Reichswald"
"DE4330305","de",0.0625611515531018,1068,0.63,0,0,1.74131977176061,0.666710258536041,3.95961859192609,3.24093829840422,2.99520889672071,0.18,0.89118721453473,0.842422027552529,0.403331264331937,0.190754558444023,2.67611013259739e-05,0,0,0.0446147811412811,0,2.9543584067747,20.220604105331,11.5624373268759,6.87200505292378,9.41977254235386,2020,20.220604105331,"Beretal mit Seitentälern"
"DE4330420","de",0.115795031448396,2409,2.76586930811405,0.45,0.0163962310552597,13.8265425399384,11.3482763842307,13.0902407680359,14.8856495776102,10.0714318562625,1.41069360494614,5.62098222857829,5.62545099672396,1.03419607305899,0.686951810717583,1.0821323286742,0,0.09,0.109214157080278,0,15.2869956872353,52.7005168784912,64.1776606869795,26.8391863896175,37.8318432518357,2021,64.1776606869795,"Südharz"
"DE4419401","de",0.261110881715184,7164.02,2.06524341344833,0.303469588458538,0.09,3.36919388798531,2.61,7.81480039358139,22.9846482751518,29.1063313007914,1.98,82.1450564638802,1.71,7.97343616694212,1.35,2.45992077380419,5.21639476306737,3.47270403653383,3.24,54.3606555097131,305.761901927086,772.517464966753,506.997593988488,35.1285639442387,17.9461994252913,2020,772.517464966753,"Vogelschutzgebiet Egge"
"DE4428302","de",0.0883513988643396,1902,0.09,1.26,0,4.06872413903475,5.89586720108986,9.31519629595801,12.6184413987491,6.32706702947617,1.52559978246689,4.77389941960573,0,1.11159595549107,0.121394612789154,0.09,1.11285515606403,0.137515758667141,1.84002764031524,6.28544948212802,10.4126916853292,77.6567907302856,15.1043254209682,4.05399143278599,4.24292749876971,2020,77.6567907302856,"Ellersystem - Weilröder Wald - Sülzensee"
"DE4514302","de",0.335006841949045,7991.59,1.71,0.09,0,18.6477110235952,8.02274598003365,1.38761168205121,192.80461602932,120.832463071588,15.2661098223506,138.047690809279,1.22613401591778,14.6302498759964,12.335885425061,9.68474464505911,1.86298953634221,4.3112191421508,9.7945124001056,22.3776273328951,195.581360289717,980.157031392666,792.761124465667,96.8077577124692,38.8977433993058,2020,980.157031392666,"Arnsberger Wald"
"DE4527420","de",0.0256230336585666,11006,2.07383848115802,0.337971044182777,0.0162268920522183,6.28779014468193,6.19851710259682,9.80302232176065,7.11645297110081,11.6855324297771,1.56204311678186,7.59462059726939,0.72,2.61710289984942,0.646283036470413,1.17,3.77821567118168,3.55124649021775,3.35366593748331,49.7953972018976,71.0555565592926,60.9888134104834,18.2117179440334,4.70683419629931,8.73625999761396,2019,71.0555565592926,"Untereichsfeld - Ohmgebirge"
"DE4531403","de",0.00835507618040448,3781,0,0.072521299123764,0,0,1.60468531256542,2.24983465254307,3.1493629032746,2.10941090136766,0.17711142718792,0.18,3.58214411616325,0.63,0.0912596815265715,0.642697097361088,0.72,3.16617628589273,0.45,0.09,6.9345912750531,3.85074808605015,1.89,0,0,2019,6.9345912750531,"Kyffhäuser - Badraer Schweiz - Helmestausee"
"DE4631302","de",0.028265418275785,6869,1.17,1.17,0.36,3.24,13.5155950981379,13.1087743419141,15.3247460835055,7.88142990410328,2.87490904927254,2.32746967434883,2.36788357218727,2.07218039721251,0.0705044603347778,0.36,0.27,0,2.39091115415096,0.72,20.9920522065461,80.4623185859621,11.3617697659135,3.51,8.60461384277791,2020,80.4623185859621,"Hainleite - Wipperdurchbruch - Kranichholz"
"DE4734320","de",0.066283934123919,5732,1.08,1.77820737361908,0,1.08,19.8517393629625,6.18246243596077,5.66194653868675,0.81,1.53,6.99714486077428,2.20155660688877,0,1.35527124848217,0.27,0.72,0.54,15.7582213226706,27.2889492336195,105.592225285387,134.17042509677,43.4713610324822,1.44,2.16,2020,134.17042509677,"Hohe Schrecke - Finne"
"DE4816302","de",0.151792056682762,6153.98,0.36,0.933696045018733,0.281899238079786,31.0909358944371,8.1101716390613,9.16080338910912,110.615802793705,47.0293297793088,4.71931711357087,85.7972037651442,5.32156261749566,12.1417667837127,5.146195589751,10.4931636214501,5.36762176364427,4.17728465929627,11.7603945291668,7.13215453645564,21.1161456925794,68.0805202551881,174.698260282184,99.6105544919441,210.980496504278,2023,210.980496504278,"Schanze"
"DE4825302","de",0.109819199004152,24493.82,8.58195125430822,3.43589560210705,0.452213530540466,102.145709576849,27.3162621305091,31.01556898996,122.281883683316,96.7110548409848,15.6415775427595,31.1951373191806,1.44,38.6890916546714,7.99746527762152,9.44242810191703,9.84867390509695,18.9030565054719,25.2749604064599,115.391851971386,484.546703083857,892.851704992273,497.714362283945,94.4986783116135,54.515461987046,2020,892.851704992273,"Werra- und Wehretal"
"DE4917401","de",0.168081127121172,27273.34,6.24689061647281,1.15954987645702,2.888371521011,79.9896262336895,13.6462230924144,14.3249802339077,526.861401129318,291.296197317486,37.643279409539,474.473303857619,8.28938667073846,19.3421282042004,10.9912946011126,15.7226967537403,11.7525478374213,11.7158273413125,12.9776509439573,22.2565981911408,307.148895021048,875.695602948759,1087.08010657815,448.845141158131,303.786028021323,2021,1087.08010657815,"Hessisches Rothaargebirge"
"DE4920401","de",0.0934596911090096,26399.49,3.69,1.35,1.88503311753273,65.9470968425274,40.23,23.3461816799641,148.940778676174,130.274100386908,40.5967492103577,378.660534642935,1.17,7.0722351783514,5.24512291450985,6.02463833391666,8.1069986397028,8.19,15.1234079094976,25.4415712398291,230.420543543771,596.758620553416,562.385548427235,105.069735590816,61.3592839479446,2020,596.758620553416,"Kellerwald"
"DE4940420","de",0.036395764302089,3398,5.18153562873602,1.64675007283688,3.00083846267487,6.03364044293761,1.85458928011358,3.00100952267647,0,1.26,0.9,0.85763304412365,3.20474995851517,0,0.63,0.09,0,0.27,0.09,48.1729574668407,19.8990258572996,18.0787164241076,7.73977083206177,1.67159010557458,0.09,2018,48.1729574668407,"Nordöstliches Altenburger Land"
"DE5015301","de",0.277489834865578,3441.46,0.706767902523279,0.18,1.12014138347469,24.6360817850428,3.38556552037597,4.37640000589192,124.005636898163,38.6069239750329,1.77803477413952,61.5381589118068,2.46520050946623,1.294194163875,4.55764589042083,4.1193470565843,3.26554456338286,3.71721618468873,6.35869584068656,7.45916818100039,27.2978128501726,53.9118352186424,285.753477731477,166.618495783926,127.81782196572,2021,285.753477731477,"Rothaarkamm und Wiesentäler"
"DE5016304","de",0.213425933050674,1706.01,1.20406953776255,2.00318521857262,0.623613901734352,4.0771412893245,1.14266520425677,1.1014757257668,28.6248889184202,13.0288966023875,0.539632746577263,22.0351735135202,1.8,0.18,1.97246061086655,1.49701992072951,0.333377580507367,0.967772755846381,0.45,0,13.8167101489438,26.5121053981791,109.074469093337,74.6447579879648,58.4773598890836,2021,109.074469093337,"Buchenwälder und Wiesentäler bei Bad Laasphe"
"DE5032420","de",0.0548734294436424,3433,0.0060418139398098,1.0582408824563,0.0299461540393531,0.36,2.05632412510109,8.36269105377607,0.978775939643383,0.45,2.10590369582176,1.55182656168938,2.34047317364719,0.47545703753829,0.27,0.0345143356919289,0,0.27,0.912153047472239,1.8,10.2634870855417,30.6410070186638,76.5492321412795,17.4158978851,30.4485113286227,2021,76.5492321412795,"Muschelkalkgebiet südöstlich Erfurt"
"DE5037303","de",0.0795621889179641,1109,0,1.62,0,6.67264764949679,0.763683263361454,1.53,0.518537955880165,0.63,0.09,0.578789346702397,0.99,0.9,2.79,2.11479866266251,3.75915339946747,2.29909456908703,2.52050279483199,9.53827949166298,22.2650888380408,24.3834641509876,3.8483911428228,0.329007812440395,0.0930284325778484,2020,24.3834641509876,"Am Schwertstein - Himmelsgrund"
"DE5127301","de",0.187209512257675,2142,1.59991991579533,0.678016768321395,0,4.71919007673394,3.87,4.28271806549281,19.8515182061959,3.88546168740839,1.69909834384918,9.20750516697764,0.461121647581458,0.810284867340233,1.40857344210148,0.27,0,0.09,2.7,33.0526371501584,41.4974719523638,77.0948462125193,83.9417824858229,33.4405486971675,76.4420805701103,2021,83.9417824858229,"Schweinaer Grund - Zechsteingürtel um Bad Liebenstein"
"DE5135420","de",0.0428817576999757,10824,0.349316890239716,0.81,0.27,2.88,3.53526119323913,12.1093264616677,5.94224179968238,1.62,3.09626722223125,16.4635061629722,11.8345966467261,1.87202739447355,1.40176321355277,7.07300284350291,0.72,4.2618651352718,3.16238820210099,3.6,6.80776461057365,26.9188690808415,128.749878631706,55.050929758518,165.623140097237,2023,165.623140097237,"Muschelkalkhänge der westlichen Saaleplatte"
"DE5216305","de",0.0730644788025172,3788.78,0.10928733587265,0.36,0,2.4392368170619,1.28989231020212,1.53,40.7206870405131,22.6047015935881,6.31175510957837,66.6528329200821,1.47165722250938,0.36,2.3672849214077,1.25052794784307,0.45,0.81,3.24318919278681,0.9,17.1259897725742,54.0618874173285,30.2309395705769,10.3935815596115,12.1417852658647,2010,66.6528329200821,"Schelder Wald"
"DE5234401","de",0.0658676940916769,6183,0.0884628689289093,0.678217465281487,0.36,0.513115779161453,1.90554138556123,3.96,5.02856052875519,2.98271490991116,1.44,1.52830730885267,49.0251905456185,1.26,5.12918794546276,7.67364596997263,0.36,1.53,18.0376669706404,5.13169666349888,14.5237839410082,12.9349678097013,31.5876997616887,69.6562122997641,171.924980415031,2023,171.924980415031,"Vordere und Hintere Heide südlich Uhlstädt"
"DE5238303","de",0.0353754476221341,1602,0.09,0.494069018661976,0,1.89,0.574269726276398,2.2498983335495,2.69998594522476,5.4171470618248,1.7531516129896,2.55850184641778,1.08999175965786,0.18,0.0582872986793518,0.466258180439472,0,0.27,1.08,3.05102636128664,5.80569817590527,4.09381502252072,8.64068866487592,4.2510343927145,9.95764368963428,2023,9.95764368963428,"Elstertal zwischen Greiz und Wünschendorf"
"DE5314450","de",0.11214743126453,7610.81,2.34941996634007,0.36,0.270269347596914,9.11891807606444,1.35924523517489,1.99594004631042,74.7519522621126,27.0292340357602,3.00416131407022,118.139429840867,2.58145732307516,6.68880272984505,3.25328551928513,3.23443451285362,5.55458809733391,3.69,12.1056831914932,10.7846662160754,40.4850929055735,105.834139608708,249.200474807978,90.6829760395154,81.0586202663663,2021,249.200474807978,"Hoher Westerwald"
"DE5338301","de",0.159410716922989,962,0,7.56,0.63,1.54433197617531,2.27749522966566,2.13448237001896,1.54109111733735,1.23240732461214,0.266535492539406,0.36,2.89675267517567,5.58,0.54,1.84880345268175,0.241075211288407,12.4832560862642,4.74453460268676,5.69204466417432,16.9683099879658,21.9224167371634,24.5917473397963,6.69496177717927,31.6028636351907,2023,31.6028636351907,"Pöllwitzer Wald"
"DE5338420","de",0.154110065105407,2030,0.09,8.53702211491764,0.99,2.88,3.99306488335133,3.46974681258202,5.04,1.69829312860966,0.72,1.35,4.06598605960608,5.34997385680675,1.98,4.32,1.16995967030525,16.38,21.0504483398795,15.3,39.7910257324747,40.6676535706222,54.1651077318192,15.7626338103041,64.072516452698,2023,64.072516452698,"Pöllwitzer Wald"
"DE5421401","de",0.0525084962925515,63644.97,16.2265697801113,4.55190028175712,2.39790613106014,263.760577793845,57.1463844962418,77.6549283282459,724.89024498167,511.377114237275,41.6422333270311,388.930304947179,11.43,29.7783302495023,22.0319390666485,38.3709172042273,14.1316058921814,23.327637873888,18.4267631274462,34.5161177676916,157.036487535238,352.666108029532,229.951886493554,142.216991894105,179.438721846119,2007,724.89024498167,"Vogelsberg"
"DE5425401","de",0.034505995588136,36080.13,8.20786322227679,4.8620015783608,1.3741484105587,27.0158950390108,36.3230051452992,74.9124160384404,406.766215751868,73.5891156090796,18.8086036151648,46.3103025641666,11.2278713853657,17.4161628908291,15.306820313707,11.3464164072275,15.9947083984315,18.7206073267618,15.1825838108431,12.7060158434417,48.4035017432459,42.9615892157704,132.977493636981,69.6501590327918,134.917309619752,2007,406.766215751868,"Hessische Rhön"
"DE5432401","de",0.300417905143259,11914,0.183717181105167,3.77743520434946,0.18,7.5096279208269,11.5097941908846,25.1950606369972,47.8132765833288,21.9077180653811,9.5270448244689,9.09349892791361,36.575292370012,2.07,5.20094076153415,13.9856133883029,3.57725646682084,114.305631175296,12.602516990304,5.23330462172627,28.0837996924343,282.644949891899,650.592292255846,469.65695166027,1817.95319906709,2023,1817.95319906709,"Westliches Thüringer Schiefergebirge"
"DE5434301","de",0.274019537915271,348,0,0,0,1.53,1.90590171486139,1.84416780173779,1.56466525894124,0.54,0.993954619467258,0.838398014100021,1.50288761884323,0.09,0.629794805645943,0.442670423984528,0.572231175005436,0.812487996756099,0.45,0,2.18509803727269,8.14402303141309,27.6193687010463,20.5584103513334,23.134739644106,2021,27.6193687010463,"Schieferbrüche bei Probstzella"
"DE5435301","de",0.305125813082933,662,0.0603349024057388,0.27,0.27,0.63,0.267320950627327,0.929396293312311,7.38182715392744,0.63,0.09,2.96433123171329,4.68764878168702,1.01646202772856,0.36,1.17020114690065,0.478926926851273,0.170065049529076,2.46117320148507,0.99,3.95348504304886,12.3200213778019,25.0500302002652,35.0639159055892,100.778148068029,2023,100.778148068029,"Mittelgrund"
